name;area;employer;salary;experience;monthly_hours
Сварщик Сантехник;Алматы;KSAY;90000.0;3;176.0
Электрогазосварщик;Улан-Удэ;СтройПроектСервис;196905.5;1;242.0
Электрогазосварщик;Кемерово;АРЕАЛ;;1;
Сварщик-аргонщик;Кировск (Ленинградская область);Алеут;140000.0;1;198.0
Сварщик на полуавтоматических машинах;Тверь;ПК Техинком-Центр;120000.0;3;176.0
Электрогазосварщик;Березовский (Свердловская область);ПромСорт-Урал;84000.0;1;165.0
Сварщик;Алматы;Эгида Group;;3;185.0
Электрогазосварщик;Кытманово;ЕВРАЗ;78000.0;1;176.0
Сварщик ОХНВП СК;Нижний Тагил;Профит Центр;278000.0;1;286.0
Электросварщик, полуавтомат (г. Туймазы);Янаул;ГК Все На Вахту;125000.0;1;286.0
Электросварщик труб на стане;Менделеевск;НТЗ ТЭМПО;89000.0;1;210.0
Сварщик;Санкт-Петербург;ПромЭнерго;110000.0;1;176.0
Электросварщик;Екатеринбург;Уралметаллургмонтаж 2;147500.0;1;286.0
Электрогазосварщик;Аксу (Павлодар.обл);СЕРВИСНЫЙ ЦЕНТР ERG;37500.0;1;148.0
Электрогазосварщик 5 разряд;Екатеринбург;МУП Водоканал;;1;176.0
Сварщик-аргонщик;Луховицы  (Московская область);Агро-С;90000.0;1;182.875
Электрогазосварщик;Уфа;Норникель;190000.0;3;312.0
Сварщик РД;Ростов-на-Дону;АСТКОН;;3;260.0
Обрубщик/электрогазосварщик;Сухой Лог;Горно-металлургический комплекс;95000.0;0;165.0
Сварщик МК;Санкт-Петербург;НЕФТЕГАЗПРОМСТРОЙ;315000.0;1;231.0
Электрогазосварщик;Березовский (Свердловская область);СТРОЙПРОИЗВОДСТВО;100000.0;1;166.5
Электрогазосварщик;Нижний Новгород;ОКО;87000.0;1;176.0
Электрогазосварщик 4-5 разряда;Апатиты;ТГК-1;112000.0;1;176.0
Электрогазосварщик;Ачинск;РУСАЛ;77025.0;3;180.0
Электросварщик;Череповец;ТЕХНОСТРОЙ;115000.0;1;220.0
Сварщик на полуавтомат/автомат;Нижнекамск;СварТехМонтаж;285000.0;1;220.0
Электросварщик;Набережные Челны;Кама Профи;90000.0;1;228.0
Электрогазосварщик;Орел;Российские железные дороги;59200.0;0;176.0
Электросварщик ручной сварки;Магнитогорск;Трест Магнитострой;;1;176.0
Сварщик-аргонщик;Саранск;ПОЛАТИ;263200.0;1;
Электрогазосварщик службы по монтажу узлов учета тепловой энергии 6 разряда;Новокузнецк;УК Новокузнецк Энерго;100000.0;1;176.0
Сварщик;Уфа;Траст Строй;174999.0;1;
Сварщик;Уссурийск;ДВЗ ЭКОЛОС;105000.0;1;176.0
"Электросварщик ручной сварки 6 разряда (м-н Инорс, ""Энергоремонт"")";Уфа;Группа «Интер РАО»;94000.0;1;176.0
Сварщик-аргонщик;Санкт-Петербург;Albakore;120000.0;1;176.0
Сварщик МКС;Челябинск;Р-Вахта;237000.0;0;264.0
Электрогазосварщик;Магадан;Росгеология;102000.0;3;176.0
Электрогазосварщик 4 разряд;Москва;РОСКОСМОС;100000.0;1;198.0
Электрогазосварщик (от 5 разряда);Москва;Строительная компания ФЛАН - М;;1;220.0
Сварщик;Хабаровск;Коммунальные системы;120000.0;3;247.0
Электрогазосварщик 5 разряда (НАКС СК 1,3 НГДО 5,12);Нефтекамск;НСХ АЗИЯ ДРИЛЛИНГ;;1;242.0
Сварщик;Москва;Invisiline (ООО Невидимые Решетки);;1;165.0
Сварщик-сборщик;Латная;Арго;70000.0;1;176.0
Электрогазосварщик;Голышманово;Черкизово, Группа предприятий;61800.0;1;180.0
Сварщик;Омск;КИС ИСТОК;220000.0;6;312.0
Сварщик;Тольятти;Форм-Синтез;80000.0;1;176.0
Электрогазосварщик на Курскую АЭС;Воронеж;ИнСетКом;206000.0;3;312.0
Электрогазосварщик;Красноярск;АК инжиниринг;150000.0;1;221.0
Сварщик охнвп ск;Омск;Профит Центр;278500.0;1;286.0
Сварщик;Воронеж;АСУ;70000.0;3;176.0
Сварщик;Актобе;West line ltd;45000.0;1;176.0
Сварщик;Санкт-Петербург;ПКФ Мнев и К;;1;176.0
Сварщик;Курск;Агропромсервис;110000.0;1;176.0
Электрогазосварщик;Нижний Новгород;Филиал ПАО ОАК Нижегородский Авиастроительный Завод Сокол;67500.0;1;352.0
Сварщик;Одинцово (Московская область);Перхушковская фабрика культтоваров;100000.0;1;176.0
Электросварщик ручной сварки от 5 разряда;Находка;Центр судоремонта Дальзавод;250000.0;3;286.0
Электрогазосварщик;Козулька;Российские железные дороги;67000.0;1;176.0
Сварщик;Москва;Атлант-Сервис;100000.0;1;180.0
Сварщик;Рязань;Спецмонтаж;88831.5;1;176.0
Мастер по сварке (г. Сосновый Бор);Волгодонск;АКЦИОНЕРНОЕ ОБЩЕСТВО МОНТАЖНО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ № 90;180000.0;1;176.0
Электрогазосварщик;Москва;ТАЙМЫР ИНВЕСТ;216000.0;3;176.0
Электрогазосварщик;Курганинск;Proff-Сталь;90000.0;1;176.0
Сварщик- сборщик на полуавтомате;Москва;ДОМИНАНТА;135000.0;1;192.0
Электрогазосварщик;Сызрань;РН-РЕМСТРОЙИНЖИНИРИНГ;;1;176.0
Сварочно-монтажные бригады тт с бригадиром-сварщиком;Краснодар;Р-Строй;275000.0;1;220.0
Электрогазосварщик;Великий Новгород;Севзапмонтажавтоматика;70000.0;1;176.0
Газосварщик;Курск;Тепловик;120000.0;3;260.0
Сварщик ПА 5-6 разряд, г. Екатеринбург;Екатеринбург;Волна;200000.0;1;286.0
Электрогазосварщик;Бердск;ФГУП Управление энергетики и водоснабжения;65000.0;3;176.0
Электрогазосварщик;Томск;ЕРМАКОВСКОЕ ПРЕДПРИЯТИЕ ПО РЕМОНТУ СКВАЖИН;176000.0;1;
Электрогазосварщик 6 разряда;Екатеринбург;Полиметалл;;3;286.0
Сварщик-оператор роботехнического комплекса;Омск;ОмЗМ-МЕТАЛЛ;70000.0;0;180.0
Сварщик;Саратов;Саратовэнергонефть;36000.0;1;176.0
Электросварщик;Омск;МЭС;113000.0;1;260.0
Электрогазосварщик/сварщик РД металлоконструкции/металлургия;Новосибирск;Полюс Групп;268400.0;3;242.0
Главный сварщик;Владимир;ТрансМашХолдинг, Группа компаний;;6;176.0
Сварщик;Саранск;Лига;70000.0;1;176.0
Главный сварщик;Павловский Посад (Московская область);ТрансМашХолдинг, Группа компаний;;6;176.0
Электрогазосварщик 6 разряда;Братск;ЭЛЬГА;430000.0;1;
Сварщик РД/РАД 4,5 и 6 разряда;Уфа;Гранд СК;220000.0;1;286.0
Электрогазосварщик 5 разряд НАКС ГДО;Малая Талда (Кемеровская область);СУЭК, Сибирская Угольная Энергетическая Компания;267600.0;1;242.0
Сварщик на полуавтомат;Челябинск;Волна;200000.0;1;286.0
Электрогазосварщик оборудования АЗС;Москва;Ацис Технология;120000.0;1;176.0
Сварщик;Комсомольск-на-Амуре;Атлант Ресурс;135000.0;3;176.0
Электрогазосварщик;Колпино;Судостроительный завод Отрадное;130000.0;3;176.0
Электросварщик;Москва;Мегастрой М;160000.0;3;176.0
Электрогазосварщик-врезчик (м. Гражданский проспект);Санкт-Петербург;ПетербургГаз;130000.0;3;176.0
Электросварщик;Ижевск;Уралметаллургмонтаж 2;147500.0;1;220.0
Электрогазосварщик-газорезчик;Усть-Каменогорск;УКУ Промтехмонтаж;57750.0;1;176.0
Электрогазосварщик;Маслянино;СИБЗОЛОТО;110000.0;1;
Электросварщик ручной сварки;Сызрань;СЭД-Сызрань;75600.0;1;176.0
Электрогазосварщик;Мурманск;Дон Гидроспецфундаментстрой;230000.0;1;220.0
Электрогазосварщик;Москва;Трансинжстрой;130000.0;1;209.0
Электрогазосварщик;Нижний Тагил;Уральское конструкторское бюро вагоностроения;62500.0;1;176.0
Электрогазосварщик;Набережные Челны;Тракс Восток Рус (ex. DAIMLER KAMAZ RUS);75500.0;0;176.0
Сварщик;Гродно;Евстрой плюс Бел;5700.0;1;260.0
Сварщик на лазерную сварку;Раменское (Московская область);Группа Компаний Агпайп;125000.0;1;176.0
Главный сварщик (НАКС, ВИК), Череповец;Череповец;ПРОГАЗ;;6;176.0
Сварщик;Чита;Коммунальные системы;120000.0;3;247.0
Электрогазосварщик;Горбунки;Северная, Птицефабрика;85000.0;1;176.0
Сварщик;Пермь;Промимпульс;160000.0;6;260.0
Электрогазосварщик;Екатеринбург;Научно-Производственное Объединение Карат;100000.0;1;176.0
Сварщик;Минск;СПЕКТРУМ КЛИМАТ ПЛЮС;;1;209.0
Сварщик;Москва;СпецМеталлМастер;130000.0;1;176.0
Электрогазосварщик;Качканар;НТК;;1;165.0
Сварщик;Москва;Правительство Москвы;118000.0;1;165.0
Электросварщик ручной сварки (технологический трубопровод);Магадан;Толокнова Екатерина;210000.0;1;286.0
Электрогазосварщик;Костанай;Caspian Steel QZ;42750.0;1;180.0
Электросварщик;Санкт-Петербург;Вентала;140000.0;3;176.0
Сварщик;Подольск (Московская область);Атлант-Сервис;100000.0;1;180.0
Электрогазосварщик/аргонщик;Уфа;Альянс-Металл;120000.0;1;176.0
Сварщик на производство (Первомайский район);Новосибирск;Сибирский Банный Чан®;100000.0;1;176.0
Электрогазосварщик;Минск;Галантэя;;1;176.0
Начинающий сварщик на автопроизводство;Челябинск;КадровыйСоюз;186948.0;0;176.0
Аргонщик/Электрогазосварщик по аргону;Клин (Московская область);Экосистема;150000.0;1;176.0
Электрогазосварщик;Новосибирск;АРЕАЛ;;1;
Сварщик;Липецк;Рябинин Максим Витальевич;550.0;1;176.0
Электросварщик РД (аргон);Уфа;Авангард;210000.0;1;286.0
Электрогазосварщик ТТ (Уфа);Благовещенск (Республика Башкортостан);Инженерно-Производственное Предприятие Новые Технологии;;1;176.0
Электрогазосварщик;Красноярск;Красноярский металлургический завод;87500.0;1;185.0
Электрогазосварщик (нефтепромысловое оборудование);Омск;РН-Ремонт НПО;216964.0;1;286.0
Электросварщик на автоматических и полуавтоматических машинах;Могилев;Стальная линия;;1;176.0
Сварщик-аргонщик (TIG);Жодино;А-сталь;;1;176.0
Сварщик-шлифовщик;Екатеринбург;Турбосервис Рус;120000.0;1;180.0
Электросварщик;Санкт-Петербург;Элком;102500.0;1;176.0
Электрогазосварщик, г. Ухта;Ухта;СоюзКомплект;200000.0;1;286.0
Электрогазосварщик;Коломна (Московская область);Объединенные кондитеры;;1;176.0
Сварщик;Саянск;Тарасовский уголь;120000.0;3;
Электросварщик ручной сварки;Миасс;УралСпецТранс;85000.0;1;176.0
Сварщик ручной сварки;Прокопьевск;УК Комфортная Сфера;55000.0;3;176.0
Сварщик-сантехник;Абакан;УК Жилфонд;76000.0;3;176.0
Электрогазосварщик;Тольятти;АВТОГРАД-ВОДОКАНАЛ;70000.0;1;176.0
Сварщик;Тольятти;СМР;180000.0;3;176.0
Сварщик;Барнаул;АлтайСпецИзделия;;1;176.0
Сварщик в БЦ;Москва;РИОТЭКС;100000.0;3;176.0
Электрогазосварщик в ИСТОК/РОСАТОМ;Челябинск;КИС ИСТОК;190000.0;6;286.0
Электрогазосварщик;Домодедово (Московская область);Связьстройдеталь;97000.0;1;176.0
Электросварщик ручной сварки НАКС (ОХНВП, НГДО, СК, ГО, КО);Омск;Альянс;276000.0;3;220.0
Сварщик на машинах контактной (прессовой) сварки;Электросталь (Московская область);Гринатом;72500.0;0;176.0
Электрогазосварщик;Новосибирск;Сибэлектропривод;;3;176.0
Монтажник связи-линейщик / сварщик ВОЛС;Барнаул;Городок-ТВ;;1;176.0
Сварщик аргонодуговая сварка;Ижевск;Stievel;100000.0;1;176.0
Сварщик-аргонщик;Кемерово;СП Групп;650.0;1;176.0
Электрогазосварщик;Ковров;Завод имени В.А. Дегтярева;64000.0;1;176.0
Сварщик-аргонщик;Москва;СИРИУС;150000.0;3;176.0
Электрогазосварщик аргонодуговой сварки (TIG);Лениногорск;СтройЭнергоСеть;200000.0;3;176.0
Электрогазосварщик 5 разряд;Ишимбай;ПромВодоКанал;75000.0;1;176.0
Электросварщик;Тюмень;Уралметаллургмонтаж 2;147500.0;1;286.0
Сварщик РАД ОХНВП/НГДО;Мурманск;Гранд СК;310000.0;1;286.0
Сварщик;Уфа;Гармонов Артем Владимирович;245000.0;1;242.0
Электрогазосварщик 5 разряда;Ялуторовск;Сибирско - Уральская энергетическая компания;50200.0;3;176.0
Сварщик;Астана;AKAS ENERGY;;1;176.0
Сварщик;Казань;Электроцентромонтаж;190000.0;3;208.0
Сварщик на полуавтомат;Хабаровск;ФД Машинери;95000.0;1;176.0
Электрогазосварщик;Нижний Тагил;Нижнетагильская птицефабрика;50500.0;1;176.0
Сварщик судовой 5, 6 разряд (полуавтомат+аргон);Нижний Новгород;Судостроительный завод Волга;140000.0;6;198.0
Электросварщик (НАКС ОХНВП, металлоконструкции);Челябинск;Группа компаний КСК;240000.0;3;220.0
Электрогазосварщик;Санкт-Петербург;Специальный Технологический Центр (ООО СТЦ);120000.0;1;176.0
Сварщик тестировщик;Санкт-Петербург;Эвоспарк;55000.0;0;176.0
Электрогазосварщик;Ковдор;Стройкомпозит-Н;150000.0;3;
Электрогазосварщик;Севастополь;СоюзДонСтрой;110000.0;1;176.0
Электрогазосварщик;Старый Оскол;КонТРАСТ;120000.0;1;220.0
Автослесарь-сварщик;Южно-Сахалинск;Фарт-ТК;90000.0;3;176.0
Сварщик - аргонщик;Ступино (Московская область);Труботиг;190000.0;1;286.0
Сварщик;Кокшетау;AгроСтрой;;1;176.0
Электрогазосварщик;Воронеж;Промстройсервис;105000.0;1;176.0
Сварщик на полуавтомат;Нижний Новгород;Комплексные Транспортные Технологии;95000.0;3;203.5
Электрогазосварщик;Санкт-Петербург;ЕВРО СИТИ;92000.0;1;176.0
Сварщик на полуавтомат;Иркутск;Завод Вездеходов СЕВЕРЯНИН;122500.0;1;198.0
Электросварщик РД (г. Качканар);Тюмень;Авангард;230000.0;1;286.0
Сварщик;Ульяновск;Стартафф;58800.0;0;176.0
Сварщик технологических трубопроводов;Омск;Профессиональные технологии, ОП г. Новый Уренгой;290000.0;1;220.0
Электрогазосварщик (Санкт -Петербург);Санкт-Петербург;РЕЗЕРВ;170500.0;1;242.0
Сварщик;Благовещенск (Амурская область);Коммунальные системы;120000.0;3;247.0
Электрогазосварщик;Раменское (Московская область);УК КМК;110000.0;1;176.0
Сварщик (электронно-лучевые установки);Москва;ФГУП НИЦ Курчатовский институт - ВИАМ;135000.0;3;176.0
Электрогазосварщик на полуавтомат;Алапаевск;ПКФ КУБ;7000.0;1;180.0
Сварщик-монтажник;Москва;Заборы 2.0;172500.0;1;
Сварщик;Пенза;Электромагнит;60000.0;3;176.0
Электрогазосварщик;Воткинск;Нефтетрубопроводсервис;68000.0;1;176.0
Электрогазосварщик;Вышний Волочек;ДСК АВТОБАН;160000.0;1;220.0
Электрогазосварщик;Чита;Управляющая Компания Пятая;60000.0;1;176.0
Сварщик слесарь электрик;Красноуфимск;Аб Консалт;;0;
Электрогазосварщик;Краснокамск;Пермский завод грузовой техники;60000.0;1;176.0
Сварщик МКС;Ульяновск;Стартафф;58800.0;1;176.0
Электрогазосварщик-врезчик;Сургут;Сургутгаз;120000.0;3;176.0
Сварщик МК и ТТ, РВС с НАКС;Москва;СК НефтеГазМонтаж;250000.0;1;198.0
Сварщик/электрогазосварщик;Грязи;Алекса;80000.0;1;176.0
Электрогазосварщик;Ярославль;ФРИТЕКС;57000.0;3;176.0
Электросварщик ручной сварки (технологические трубопроводы, Амурская обл.);Красноярск;Газстройпром;260000.0;1;
Электрогазосварщик ТТ (Москва);Москва;НИПТ;181000.0;3;273.0
Сварщик;Пермь;КамПром-Сервис;80000.0;1;176.0
Сварщик РД/РАД 4,5 и 6 разряда;Нижний Новгород;Гранд СК;220000.0;1;286.0
Сварщик;Москва;Нефтяная Компания Агат;130000.0;1;176.0
Электрогазосварщик 6 разряда;Новокузнецк;УК Новокузнецк Энерго;130000.0;1;176.0
Сварщик на автомобильное производство;Чебоксары;ЛЕРТЕКО-ГРУПП;200000.0;0;220.0
Электрогазосварщик;Нягань;Красноленинский НПЗ;70550.0;1;176.0
Сварщик;Якутск;Новые энергетические системы;100000.0;3;
Сварщик-аргонщик;Усть-Каменогорск;Корпорация Восток-Молоко;71250.0;3;176.0
Сварщик (Аргоновая сварка);Пермь;HRD maman;90000.0;1;176.0
Электрогазосварщик;Ростов-на-Дону;Технопарк Юг Мет;70000.0;1;176.0
Электрогазосварщик;Кировск (Мурманская область);Sumitec International;;1;165.0
Сварщик;Санкт-Петербург;От пола до потолка;120000.0;1;176.0
Электрогазосварщик 5 разряда;Москва;Московская объединенная энергетическая компания;102000.0;1;176.0
Слесарь-сварщик;Москва;DARKLUM Фабрика освещения;80000.0;0;165.0
Электрогазосварщик;Мурманск;СММ;200000.0;1;208.0
Сварщик трубопроводов;Нижний Тагил;ПОЛАТИ;263200.0;1;
Электрогазосварщик по резке и ручной сварке;Мелитополь;Запорожский Машиностроительный Завод;100000.0;1;242.0
Электросварщик ручной сварки;Катайск;Сибирско - Уральская энергетическая компания;40000.0;0;176.0
Сварщик;Благовещенск (Амурская область);Сафротех;300000.0;1;242.0
Руководитель сварочных работ (главный сварщик);Южно-Сахалинск;БурСервис;;6;176.0
Сварщик трубопроводов;Мозырь;ЦЕНТРОЭНЕРГОМОНТАЖ;;1;176.0
Электрогазосварщик;Уфа;Витцеман;;1;180.0
Электросварщик ручной сварки и полуавтомат;Москва;МЭЛ;124000.0;1;176.0
Электрогазосварщик;Липецк;ЧСЗ-Липецк;65000.0;1;176.0
Сварщик (НАКС СК ОХНВП);Орск;Профит Центр;277000.0;1;286.0
Электрогазосварщик в АВР;Омск;ФГБУ Центральное жилищно-коммунальное управление Министерства Обороны Российской Федерации;34500.0;1;528.0
Сварщик (аргон / полуавтомат);Королев (Московская область);VDK;;1;176.0
Электрогазосварщик;Златоуст;Российские железные дороги;43000.0;1;176.0
Сварщик на полуавтомат (механизированная сварка плавящимся электродом);Санкт-Петербург;ПСК;110000.0;1;204.0
Электросварщик ручной сварки;Кострома;ОГБУ Костромаавтодор;50000.0;1;176.0
Электрогазосварщик;Магнитогорск;Магнитогорский Электродный Завод;90000.0;1;176.0
Сварщик;Москва;Гсп-Строй;125000.0;1;264.0
Электрогазосварщик (3,4,5 разряд);Омск;Норникель;167500.0;1;286.0
Электрогазосварщик РД 5, 6 разряд (м. Курская);Москва;МОСГАЗ;120000.0;0;176.0
Сварщик;Казань;ЧОО Барс;100000.0;1;192.0
Электрогазосварщик;Стерлитамак;ХайдельбергЦемент Рус;72000.0;1;176.0
Электрогазосварщик;Москва;С-Лазер;100000.0;1;176.0
Электрогазосварщик;Елабуга;Автомастер;100000.0;1;209.0
Электрогазосварщик;Таштагол;ЕВРАЗ;92500.0;1;175.75
Электросварщик ручной сварки;Сургут;ЛЭП-ЭнергоСервис;170000.0;1;286.0
Электрогазосварщик 5 разряда;Братск;Группа Компаний Мечел;190000.0;1;312.0
Сварщик 4-6 разряда (РД ТТ, РД МК, РАД, АиПАМ);Ангарск;Газстройпром;;1;299.0
Сварщик на полуавтомат;Благовещенск (Республика Башкортостан);Благовещенский завод МЖБК;;1;
Электросварщик ручной дуговой сварки;Уфа;СМК;80000.0;3;176.0
Электрогазосварщик;Новосибирск;НОВОСИБИРСКИЙ СТРЕЛОЧНЫЙ ЗАВОД;85000.0;1;176.0
Сварщик аргонной / лазерной сварки;Санкт-Петербург;BWT;238000.0;1;208.0
Электрогазосварщик;Минск;АМЛИТ Сервис;;3;185.0
Электрогазосварщик;Муравленко;Ямалкоммунэнерго;99450.0;0;176.0
Электрогазосварщик в цех (на завод металлоконструкций);Санкт-Петербург;Ленмонтаж;130000.0;1;176.0
Электросварщик РД/РАД;Екатеринбург;ГСП-Технологии;300000.0;1;220.0
Электросварщик на автомат и полуавтомат;Набережные Челны;КАМАЗ;100000.0;1;176.0
Электросварщик (газоэлектросварщик);Тазовский;ЯмалГазПроектТранс;375000.0;6;286.0
Электрогазосварщик;Владивосток;ОМП-инжиниринг;210000.0;1;260.0
Сварщик ручной дуговой сварки (РД);Екатеринбург;Группа компаний «100 тонн»;167300.0;1;260.0
Электрогазосварщик 5 разряд НАКС ГДО;Мохово;СУЭК, Сибирская Угольная Энергетическая Компания;267600.0;1;242.0
Сварщик охнвп ск;Саратов;Профит Центр;278000.0;1;286.0
Электрогазосварщик;Новотроицк (Оренбургская область);ОРЕНБУРГСКИЙ ПРОПАНТ;66000.0;1;165.0
Сварщик;Подольск (Московская область);ПереСвет;140000.0;1;176.0
Сварщик-аргонщик (нержавейка) ночной;Одинцово (Московская область);Одинцовский Электромеханический Завод;109500.0;1;
Сварщик;Лисаковск;СЕРВИСНЫЙ ЦЕНТР ERG;52500.0;1;176.0
Сварщик-аргонщик;Москва;СИТИ Эксклюзив;120000.0;1;176.0
Электросварщик;Полевской;АЭРО-97;500.0;1;176.0
Электрогазосварщик п/а;Верхняя Пышма;Производственные Резервы;230000.0;1;286.0
Сварщик (НАКС СК ОХНВП);Норильск;Профит Центр;276000.0;1;260.0
Электрогазосварщик НАКС РАД ОХНВП/НГДО;Тольятти;Гранд СК;335000.0;1;286.0
Технолог/сварщик ПВХ/по сварке (склейке) и раскрою тентовых ПВХ тканей и сборке конструкций из них;Нижний Новгород;Спецавтопоставка;;1;
Электросварщик;Новосибирск;ГК Союз;110000.0;1;176.0
Главный сварщик;Нижний Новгород;Нижегородский Завод Теплообменного Оборудования;;3;176.0
Электрогазосварщик;Чита;УРАНГЕО;;1;286.0
Электрогазосварщик;Саратов;Завод Нефтегазоборудование;40000.0;1;176.0
Сварщик-аргонщик (РАД);Чита;Строительный Холдинг Сервис;350000.0;1;260.0
Электросварщик;Архангельск;Канстрой Северо-Запад;70000.0;1;176.0
Сварщик-аргонщик;Брест;ТаврусМет;;1;180.0
Сварщик;Казань;ГК Аванти;130000.0;1;176.0
Электрогазосварщик (Якутия);Владивосток;Артель старателей Дражник;180000.0;1;242.0
Электрогазосварщик;Озерск (Челябинская область);ФГУП ПО Маяк;41800.0;0;176.0
Электрогазосварщик 5 разряда в буровую бригаду;Канск;Байкитская нефтегазоразведочная экспедиция;170000.0;1;242.0
Электрогазосварщик;Темиртау;NORD Production Group;37500.0;1;176.0
Электрогазосварщик;Норильск;Ликсо;140000.0;1;208.0
Электрогазосварщик;Смоленск;Монолит;70500.0;0;148.0
Электрогазосварщик;Пермь;Протон-ПМ;;1;176.0
Сварщик;Москва;НПО ЛИТ;127500.0;1;180.0
Сварщик;Ташкент;Texnopark;3307.5;1;286.0
Электросварщик РД (аргон);Екатеринбург;Авангард;210000.0;1;286.0
Электрогазосварщик;Семей;ГКП Теплокоммунэнерго;48439.65;3;176.0
Электросварщик ручной сварки;Улан-Удэ;Группа «Интер РАО»;85000.0;1;176.0
Электрогазосварщик;Воскресенск (Московская область);Российские железные дороги;75000.0;0;176.0
Электросварщик ручной сварки;Череповец;Стандарт;150000.0;1;240.0
Электрогазосварщик;Екатеринбург;ЭнергоЛидер;100000.0;1;176.0
Электрогазосварщик ручной сварки ОФ;Акъяр (Хайбуллинский район, Башкортостан);Башкирская медь;;3;242.0
Электрогазосварщик 4-6 разряд;Липецк;Группа НЛМК;98500.0;1;176.0
Сварщик - слесарь;Ижевск;Аб Консалт;70000.0;0;120.0
Сварщик на полуавтомат (г.Люберцы);Люберцы  (Московская область);СтальСистема;120000.0;1;234.0
Электрогазосварщик ручной сварки;Черемхово;Эн+;;0;176.0
Электросварщик;Вяткино;RWB (Wildberries & Russ);166000.0;1;180.0
Сварщик;Всеволожск;Оберфор;;1;176.0
Сварщик НАКС СК ОХНВП;Казань;Профит Центр;276000.0;1;260.0
Электрогазосварщик 4 разряда ГКНС;Жуковский  (Московская область);МП Теплоцентраль;80000.0;1;176.0
Мастер по сварке;Москва;ЭнергоКонцепции;250000.0;1;182.0
Сварщик;Коломна (Московская область);Амбер полимер+;80000.0;1;176.0
Электрогазосварщик;Омск;Транснефть - Западная Сибирь;75838.5;1;264.0
Электросварщик ручной сварки;Сосновый Бор (Ленинградская область);ФГУП НИТИ им. А.П. Александрова;114000.0;1;176.0
Слесарь-ремонтник-сварщик на пищевое производство;Есик;Star Brands Asia (Стар Брэндс Азия);;1;180.0
Электрогазосварщик НАКС РАД ОХНВП/НГДО;Ярославль;Гранд СК;335000.0;1;286.0
Электрогазосварщик НАКС (БелГрэс);Белово;Сибирская генерирующая Компания;100000.0;1;176.0
Электрогазосварщик;Балахна;Производственно-коммерческая фирма Луидор;80000.0;3;176.0
Электрогазосварщик 5 разряда;Нефтеюганск;ПТ-СЕРВИС;165000.0;1;264.0
Сварщик ручной сварки;Вологда;НПК Огнеборец;70000.0;1;176.0
Электрогазосварщик подземный;Кемерово;ГеоПроМайнинг;220000.0;1;286.0
Монтажник связи-кабельщик-сварщик;Ульяновск;Телеком.ру;57500.0;0;176.0
Сварщик металлоконструкции и модульных подстанции.;Астана;Строй Монтаж Проект;52500.0;6;176.0
Сварщик ручной аргонодуговой сварки (РАД);Ижевск;Группа компаний «100 тонн»;203476.0;1;260.0
Электросварщик ручной сварки;Электросталь (Московская область);Гринатом;72250.0;0;176.0
Электрогазосварщик;Минск;АРМАДА - СТРОЙ;;3;286.0
Электрогазосварщик НАКС РД, НГДО (Сабетта);Уфа;Альянс;300000.0;3;220.0
Электрогазосварщик;Курчатов;Грейнрус;77000.0;1;208.0
Сварщик на автозавод.;Тольятти;КадровыйСоюз;104000.0;0;176.0
Сварщик;Тюмень;Эталон;190000.0;1;260.0
Электрогазосварщик;Березовский (Кемеровская область);БКС;57935.0;0;176.0
Электрогазосварщик;Щелково (Московская область);Фирма ВОДОКОМФОРТ;155000.0;1;180.0
Электрогазосварщик;Мариуполь;Управстройбизнес;100000.0;1;208.0
Сварщик трубопроводов;Жуковский  (Московская область);Авиационный Комплекс им. С.В. Ильюшина (АО ИЛ);;1;176.0
Сварщик на полуавтомат;Витебск;ВитоптЭлектро, ЧП;;1;176.0
Электрогазосварщик 3-5 разряда;Артем;Дробильно-сортировочный завод;81000.0;1;176.0
Сварщик;Экимчан;Кэш;8000.0;1;
Сварщик;Сызрань;ННО Инжиниринг;222500.0;1;260.0
Электрогазосварщик;Дмитров (Московская область);Экомилк;139000.0;3;176.0
Сварщик;Красноярск;КМЗ;90000.0;1;176.0
Сварщик наружных трубопроводов;Москва;Амбо;162500.0;3;234.0
Электросварщик ручной сварки;Нижний Тагил;Трест Магнитострой;;1;176.0
Электрогазосварщик;Минск;Запагромаш;;3;165.0
Сварщик;Ижевск;СК Эплас;;1;176.0
Электросварщик;Зеленодольск (Республика Татарстан);ЮгИнжСфера;140000.0;1;176.0
Сварщик;Новосибирск;Группа Компаний НЗО;72000.0;1;176.0
Сварщик РД/РАД 4,5 и 6 разряда;Рязань;Гранд СК;220000.0;3;286.0
Сварщик;Альметьевск;Миррико, Группа Компаний;80000.0;1;176.0
Сварщик-аргонщик;Самара;Строммашина-Щит;100000.0;3;176.0
Сварщик на металлоконструкции;Волгоград;НЕФТЕГАЗПРОМСТРОЙ;460000.0;0;231.0
Сварщик;Благовещенск (Амурская область);Аляска;175000.0;1;176.0
Сварщик ОХНВП СК;Ульяновск;Профит Центр;278000.0;1;286.0
Сварщик;Москва;ФГБУ ОБП;60000.0;3;176.0
Электрогазосварщик 5 разряда;Санкт-Петербург;ТрансКонтейнер;85000.0;0;176.0
Сварщик;Калининград;СК Мастер;80000.0;1;176.0
Сварщик;Красноярск;Группа компаний Троя;90000.0;1;176.0
Электрогазосварщик;Сухой Лог;Уралкран;100000.0;1;176.0
Слесарь-сварщик;Алматы;Дерябин В.А.;32250.0;1;176.0
